vehicle_id,brand,vehicle_year,timestamp,odometer_km,engine_hours,vehicle_speed_kph,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,engine_load_percent,throttle_position_percent,air_flow_rate_gps,exhaust_gas_temp_c,engine_vibration,brake_pad_wear_mm,brake_fluid_level,brake_temp_c,abs_fault_indicator,brake_pedal_position,wheel_speed_fl_kph,wheel_speed_fr_kph,wheel_speed_rl_kph,wheel_speed_rr_kph,battery_voltage_v,battery_current_a,battery_temp_c,alternator_output_v,battery_charge_percent,battery_health_percent,ambient_temp_c,humidity_percent,gps_latitude,gps_longitude,engine_failure_imminent,brake_issue_imminent,battery_issue_imminent,failure_date,failure_type
VEH0238,Honda,2022,2025-04-30 21:30:00,80227.21,1813.16,127.34,108.1,3894.01,63.1,95.23,100.0,8.26,99.98,70.59,80.09,694.88,1.66,2.06,92.81,83.24,0,11.23,126.56,127.93,128.5,125.82,12.26,26.61,51.18,13.74,71.53,95.07,38.57,67.25,24.184367,72.247208,0,0,0,2050-01-01 00:00:00,No Failure
VEH0296,BMW,2025,2025-11-04 16:14:00,28716.81,639.75,57.14,99.01,3306.11,53.75,93.4,53.56,5.03,57.03,42.34,59.88,564.34,1.18,2.08,95.26,39.61,0,45.41,59.39,61.98,59.25,53.56,12.57,-2.96,42.48,14.14,91.25,95.07,26.88,72.99,11.633225,85.019094,0,0,0,2050-01-01 00:00:00,No Failure
VEH0004,Tata,2024,2025-09-01 02:37:00,23862.97,632.09,74.19,98.4,1876.09,63.32,83.52,2.0,5.28,47.29,31.2,34.22,425.43,2.12,2.52,86.19,54.55,0,26.18,74.14,74.12,76.04,73.11,12.54,11.04,33.22,14.16,87.32,98.57,26.43,51.24,13.795207,85.687621,0,0,0,2050-01-01 00:00:00,No Failure
VEH0209,Toyota,2024,2025-05-04 06:25:00,32155.96,952.27,0.0,88.65,1215.27,52.06,81.14,40.46,2.81,9.23,13.49,27.56,306.01,0.54,2.66,87.79,39.25,0,55.48,2.58,5.52,2.95,3.37,12.76,9.29,39.52,14.03,85.35,94.27,27.82,57.8,17.965638,76.941852,0,0,0,2050-01-01 00:00:00,No Failure
VEH0168,Tata,2017,2025-04-14 17:46:00,138004.88,3196.98,101.93,115.43,4213.09,49.09,98.1,65.01,9.49,100.0,65.5,76.79,667.41,1.67,3.45,81.09,88.27,0,29.41,108.21,107.33,103.28,105.14,12.34,6.52,33.5,14.11,81.76,84.28,38.08,46.75,24.560891,83.494077,0,1,0,2025-04-17 23:46:00,Brake
VEH0043,Mercedes,2023,2025-12-05 13:21:00,61278.39,1385.76,121.09,103.1,4570.95,57.05,93.83,77.17,9.92,100.0,51.48,79.27,692.24,1.74,2.64,90.79,62.66,0,13.1,118.03,117.51,118.33,118.45,12.58,-1.69,46.46,14.22,79.55,92.93,21.43,57.68,9.09064,85.800765,0,0,0,2050-01-01 00:00:00,No Failure
VEH0011,Hyundai,2020,2025-10-31 16:23:00,93001.34,1960.92,41.66,86.35,1781.5,59.22,90.6,69.62,5.06,35.07,38.26,33.23,420.06,0.97,3.18,86.77,55.23,0,15.81,39.27,42.17,41.23,44.19,12.21,5.93,45.09,14.5,95.42,92.88,20.63,68.69,19.883862,79.406394,0,0,0,2050-01-01 00:00:00,No Failure
VEH0292,BMW,2023,2025-03-18 17:23:00,57533.55,1324.74,90.48,107.02,3048.58,51.71,106.48,61.89,7.81,100.0,84.31,59.36,705.77,2.74,2.84,92.34,59.7,0,39.05,82.53,87.43,90.37,88.35,12.54,27.46,41.79,14.31,73.89,88.78,42.32,47.49,15.196068,74.480827,0,0,0,2050-01-01 00:00:00,No Failure
VEH0096,BMW,2018,2025-08-06 11:18:00,113117.83,2664.97,68.4,95.79,2055.7,64.56,86.02,10.09,5.57,41.92,23.2,48.12,458.39,1.67,2.79,88.4,62.03,0,0.56,72.88,74.55,70.72,67.4,12.16,-3.56,36.39,14.38,66.5,81.73,27.48,60.91,25.644736,83.758165,0,0,0,2050-01-01 00:00:00,No Failure
VEH0204,Toyota,2019,2025-08-08 15:20:00,128240.6,2761.34,79.38,101.13,3162.1,62.65,98.73,40.24,8.07,85.1,58.23,71.46,667.43,2.66,3.02,84.47,67.54,0,9.03,76.18,75.68,80.78,76.6,12.41,21.22,43.32,13.5,71.64,95.43,24.77,74.23,19.452682,80.941788,0,0,0,2050-01-01 00:00:00,No Failure
VEH0175,Honda,2022,2025-11-09 09:30:00,89927.95,1885.08,80.73,99.83,3673.42,48.99,86.7,79.68,7.2,66.8,50.6,75.66,540.35,1.88,3.0,90.84,59.36,0,20.68,78.18,79.76,79.98,79.46,12.39,11.99,41.38,13.8,54.85,89.03,22.02,63.66,23.403696,82.123986,0,0,0,2050-01-01 00:00:00,No Failure
VEH0257,BMW,2017,2025-06-13 05:02:00,160477.78,3544.79,103.62,110.45,4086.32,55.7,96.38,35.06,8.06,87.25,63.11,75.15,681.13,2.27,3.32,86.8,69.03,0,8.44,96.77,104.04,100.54,104.32,12.6,-23.8,46.63,14.39,81.08,89.41,38.39,60.24,23.635092,87.693224,0,0,0,2050-01-01 00:00:00,No Failure
VEH0030,Tata,2023,2025-01-13 17:58:00,64276.16,1553.8,65.99,98.41,2629.6,60.01,88.54,9.61,6.11,44.47,29.46,36.39,479.45,1.14,2.29,92.16,55.82,0,41.01,63.33,64.52,58.17,66.85,12.34,-0.92,47.63,14.29,84.7,95.77,32.21,42.47,25.713112,84.461313,0,0,0,2050-01-01 00:00:00,No Failure
VEH0228,Honda,2022,2025-12-02 03:57:00,67325.24,1239.45,79.03,95.04,3379.67,59.62,90.49,81.57,5.32,69.66,32.78,66.75,559.53,1.71,1.83,97.71,57.92,0,54.37,79.86,78.38,81.23,79.39,12.24,-0.82,40.08,13.94,79.09,88.03,26.92,59.25,11.270292,88.030008,0,0,0,2050-01-01 00:00:00,No Failure
VEH0002,Tata,2023,2025-10-12 17:35:00,56301.56,1230.32,43.34,98.13,2822.38,61.38,86.05,48.73,6.08,48.98,35.47,51.95,490.52,1.79,2.15,95.13,55.18,0,26.29,43.63,45.92,40.36,43.61,12.24,14.77,43.25,14.56,88.41,100.0,32.34,60.02,11.885517,83.863193,0,0,0,2050-01-01 00:00:00,No Failure
VEH0286,BMW,2022,2025-02-16 04:09:00,67654.46,1603.5,55.47,99.53,2233.43,64.17,83.54,11.36,7.81,69.94,69.63,52.7,558.77,1.36,2.92,91.16,67.06,0,3.36,51.07,55.36,57.24,56.36,12.27,6.71,48.85,14.06,88.82,96.44,22.88,48.77,14.004035,76.963689,0,0,0,2050-01-01 00:00:00,No Failure
VEH0246,Honda,2015,2025-08-04 00:09:00,158340.81,3670.26,67.86,100.04,2102.48,57.06,92.06,43.78,4.63,48.96,49.9,29.29,476.46,1.19,2.19,89.11,55.88,0,9.23,62.18,64.14,63.88,64.54,12.24,30.37,47.15,14.02,75.14,84.84,39.13,54.0,8.908691,75.519587,0,0,1,2025-08-09 14:09:00,Battery
VEH0014,BMW,2025,2025-10-09 15:53:00,49413.49,964.8,35.47,84.03,2079.33,45.49,79.87,52.13,6.32,49.01,42.87,44.95,423.74,1.02,2.03,99.42,43.85,0,5.34,39.06,39.53,34.39,37.76,12.58,4.24,35.78,14.31,78.09,96.13,21.93,65.59,23.259469,84.547418,0,0,0,2050-01-01 00:00:00,No Failure
VEH0007,Toyota,2021,2025-12-21 13:50:00,72379.86,1816.28,85.78,107.33,2989.88,52.21,84.81,67.15,6.71,79.64,58.38,66.0,641.78,2.02,2.54,92.71,63.29,0,22.38,83.92,87.84,85.24,86.81,12.13,-22.09,40.71,14.27,66.96,91.34,29.35,78.41,27.341501,72.160368,0,0,0,2050-01-01 00:00:00,No Failure
VEH0135,Honda,2023,2025-09-06 08:07:00,70779.18,1548.26,115.8,101.79,4717.18,59.34,89.75,88.32,8.8,96.46,64.81,79.33,668.98,2.04,2.58,93.68,74.88,0,59.69,112.28,116.29,111.74,119.05,12.65,21.19,40.73,14.01,81.29,90.65,8.6,92.61,11.63472,75.538293,0,0,0,2050-01-01 00:00:00,No Failure
VEH0091,BMW,2018,2025-09-26 22:51:00,135403.91,3016.98,39.87,95.44,1580.63,51.89,90.05,80.97,4.84,42.03,32.97,41.78,532.52,1.75,3.42,90.12,46.12,0,26.08,34.65,40.18,36.85,36.71,12.4,10.47,37.56,14.51,86.35,97.78,33.85,38.02,20.37074,82.233893,0,0,0,2050-01-01 00:00:00,No Failure
VEH0275,Toyota,2022,2025-11-30 19:44:00,75653.7,1732.15,49.24,98.23,3208.71,54.89,88.62,70.57,6.49,62.43,62.98,58.44,562.04,1.36,2.26,99.72,48.67,0,37.5,47.02,49.14,49.03,52.94,12.34,0.86,47.13,14.15,88.23,93.11,33.81,65.41,27.408188,84.948527,0,0,0,2050-01-01 00:00:00,No Failure
VEH0119,Hyundai,2023,2025-12-04 11:35:00,48880.76,953.96,96.52,105.81,4556.85,64.06,95.56,61.86,8.76,87.05,43.48,81.33,638.49,2.13,2.1,95.26,58.79,0,9.77,99.58,99.13,97.26,97.71,12.37,-5.51,42.73,14.38,77.68,100.0,39.36,54.2,27.11183,75.859997,0,0,0,2050-01-01 00:00:00,No Failure
VEH0129,Toyota,2023,2025-02-01 01:24:00,65886.64,1319.34,94.85,100.44,2738.51,48.68,93.09,58.38,7.76,75.2,57.97,58.63,579.26,1.77,2.31,84.37,66.09,0,9.14,100.08,102.15,104.83,94.41,12.55,-15.74,44.42,14.27,89.29,98.39,28.37,63.05,16.156621,86.846374,0,0,0,2050-01-01 00:00:00,No Failure
VEH0080,Tata,2024,2025-08-22 10:18:00,30133.6,649.79,49.87,89.5,1948.05,57.08,88.65,15.84,5.72,49.55,36.79,43.73,484.65,0.65,2.06,95.66,56.96,0,36.33,47.48,49.73,51.48,48.37,12.55,13.66,46.32,14.46,78.6,92.96,34.56,68.61,28.190668,82.897884,0,0,0,2050-01-01 00:00:00,No Failure
VEH0054,Tata,2016,2025-03-07 00:32:00,127346.93,2682.46,58.36,107.71,2617.16,49.02,97.47,32.48,8.17,64.89,59.22,48.86,646.73,2.31,3.42,90.81,47.44,0,1.36,53.76,57.9,57.65,61.85,12.69,-39.78,49.15,14.1,78.22,91.7,29.47,61.89,20.986642,80.322754,1,0,0,2025-03-11 22:32:00,Engine
VEH0242,Toyota,2019,2025-04-19 05:53:00,124085.56,2585.01,51.56,100.88,1887.73,52.6,89.01,100.0,6.05,58.1,42.18,41.52,526.64,1.91,2.39,93.99,53.99,0,9.27,53.39,54.83,51.31,52.97,12.54,14.35,49.77,14.31,89.01,94.6,41.25,80.21,20.269808,84.678857,0,0,0,2050-01-01 00:00:00,No Failure
VEH0059,Audi,2025,2025-07-30 16:48:00,13006.85,178.28,81.81,100.14,3256.04,46.12,88.25,37.4,8.91,89.59,65.35,61.01,625.31,1.83,1.97,98.32,54.58,0,12.43,83.22,79.18,82.92,83.08,12.43,11.03,40.19,14.16,86.23,100.0,8.98,35.68,14.863677,87.177027,0,0,0,2050-01-01 00:00:00,No Failure
VEH0048,Honda,2020,2025-04-01 12:38:00,107114.6,2403.78,74.65,102.76,3347.85,47.77,96.56,16.88,6.52,73.96,60.42,62.66,640.32,2.24,2.79,95.18,51.18,0,12.53,77.88,76.4,69.15,69.79,12.66,-31.73,44.68,14.26,89.29,91.09,23.25,33.9,14.952118,78.451604,0,0,0,2050-01-01 00:00:00,No Failure
VEH0016,Mercedes,2020,2025-05-24 17:55:00,102507.57,2180.25,104.83,105.86,3833.29,49.17,88.03,46.65,7.93,87.7,52.83,73.16,680.11,2.51,2.87,87.11,80.69,0,13.76,107.51,104.2,103.67,99.26,12.68,6.15,45.4,14.49,78.23,94.72,32.6,97.77,11.612661,76.411809,1,0,0,2025-05-25 19:55:00,Engine
VEH0006,Ford,2015,2025-01-02 16:12:00,180981.08,4154.28,43.52,100.55,2156.67,58.55,94.25,74.75,5.65,44.26,44.23,42.16,505.13,2.23,2.49,82.18,60.58,0,25.21,35.91,38.73,36.36,39.52,12.42,22.55,43.1,14.09,76.12,97.78,26.63,37.13,8.152966,75.665424,0,0,0,2050-01-01 00:00:00,No Failure
VEH0237,Tata,2018,2025-10-06 02:56:00,131126.45,2951.65,59.62,106.67,2705.4,56.07,91.73,51.42,7.44,75.31,49.09,53.16,614.06,2.04,2.97,87.16,54.84,0,29.58,59.02,58.49,61.7,61.99,12.79,-14.7,47.66,14.06,84.34,90.91,40.3,46.54,19.71896,85.393533,0,0,0,2050-01-01 00:00:00,No Failure
VEH0070,BMW,2020,2025-05-19 19:09:00,104813.68,2260.99,88.23,111.57,3403.27,40.52,99.51,70.04,7.0,72.02,49.73,65.93,661.9,2.33,2.95,94.57,62.96,0,20.33,91.47,90.27,95.86,86.0,12.6,-8.1,53.31,14.17,90.44,99.85,35.79,87.33,10.025263,74.663465,0,0,0,2050-01-01 00:00:00,No Failure
VEH0287,Tata,2017,2025-09-25 03:53:00,134657.92,2964.83,87.93,103.16,2818.02,55.35,94.0,71.48,7.68,73.75,55.41,59.57,625.27,2.31,2.6,93.61,70.92,0,36.69,85.79,90.36,89.61,91.2,12.08,18.06,41.76,14.14,64.58,86.36,31.28,53.78,18.746377,72.846799,0,0,0,2050-01-01 00:00:00,No Failure
VEH0065,Audi,2021,2025-10-18 04:33:00,92379.06,2023.59,82.21,107.04,3357.21,51.47,91.27,27.64,7.79,71.23,53.81,56.8,593.03,2.28,2.75,94.11,67.42,0,19.52,79.67,82.58,84.73,82.91,12.58,29.94,46.83,13.98,90.75,90.31,19.33,100.0,23.750044,84.953879,0,0,0,2050-01-01 00:00:00,No Failure
VEH0071,Honda,2015,2025-12-22 18:14:00,180523.73,3917.0,14.55,90.17,600.0,48.54,80.27,73.88,3.08,23.23,6.11,15.19,400.59,1.43,3.25,88.88,28.38,0,58.29,16.54,14.98,15.7,20.98,12.38,24.45,41.14,13.92,73.88,85.73,26.73,54.83,21.909266,86.171726,0,0,0,2050-01-01 00:00:00,No Failure
VEH0210,Ford,2022,2025-05-01 22:34:00,84757.48,1837.61,103.76,103.84,4494.19,46.12,92.4,73.85,10.33,84.32,47.99,82.02,653.55,1.91,2.78,95.48,66.84,0,19.88,107.64,108.08,112.16,101.2,12.49,17.06,49.44,14.17,79.41,90.33,33.8,47.67,8.653642,76.89406,0,0,0,2050-01-01 00:00:00,No Failure
VEH0175,Honda,2015,2025-06-27 00:26:00,148938.92,3308.73,91.77,111.71,4014.08,39.61,108.84,60.79,9.83,97.39,66.78,74.8,751.63,3.28,2.87,80.98,73.84,0,6.46,101.54,92.28,95.84,93.42,12.39,5.42,42.3,14.0,70.74,84.12,37.7,53.57,14.377471,88.13541,1,0,0,2025-06-27 03:26:00,Engine
VEH0114,Mercedes,2023,2025-01-27 18:40:00,59094.19,1195.94,47.52,98.43,2057.44,62.44,90.8,36.61,6.01,50.44,45.37,33.46,464.41,1.08,2.22,86.58,56.74,0,5.61,45.06,42.37,45.27,44.0,12.97,-3.06,47.92,13.85,86.85,99.36,37.0,74.5,20.267536,81.54885,0,0,0,2050-01-01 00:00:00,No Failure
VEH0044,Toyota,2017,2025-05-11 08:34:00,140434.97,3028.34,9.36,99.49,1098.34,49.22,86.8,34.34,4.28,31.99,23.9,33.88,438.6,1.37,2.49,90.79,45.51,0,42.99,12.64,7.36,7.59,9.12,12.17,-7.62,48.33,14.23,78.7,86.39,34.38,88.23,28.266627,82.209251,0,0,0,2050-01-01 00:00:00,No Failure
VEH0087,BMW,2018,2025-06-11 19:10:00,127801.2,2753.78,79.96,96.12,3650.1,59.07,88.94,69.41,6.64,66.6,52.61,61.92,535.05,2.08,2.47,86.08,58.37,0,17.17,79.75,75.84,76.71,81.56,12.45,15.16,39.6,14.01,77.54,84.95,22.89,29.95,17.233991,85.73564,0,0,0,2050-01-01 00:00:00,No Failure
VEH0263,Honda,2022,2025-06-20 05:44:00,91238.97,2192.64,104.2,109.7,4167.76,44.66,107.22,28.22,8.43,84.43,55.86,67.67,666.16,2.82,2.65,87.18,58.8,0,0.96,104.66,108.19,108.09,103.03,12.3,-10.66,51.17,14.55,69.34,89.26,40.47,53.18,19.879488,81.952742,1,1,0,2025-06-22 14:44:00,Multiple
VEH0139,Hyundai,2015,2025-02-22 23:43:00,177047.98,3991.42,77.39,108.01,4149.73,47.82,98.78,79.32,9.48,91.3,72.85,85.33,714.63,2.49,2.35,90.15,64.44,0,18.31,72.23,79.76,73.61,71.38,12.14,-7.37,36.57,13.8,68.68,91.84,21.89,52.7,27.970156,74.917972,0,0,0,2050-01-01 00:00:00,No Failure
VEH0115,Honda,2025,2025-02-23 15:32:00,44018.91,946.61,106.6,108.17,3866.55,62.57,91.65,32.6,9.48,100.0,77.39,72.91,733.41,1.91,2.79,103.07,65.41,0,25.23,107.21,108.27,108.29,102.4,12.01,20.22,42.77,14.35,84.8,91.21,15.41,53.18,27.156401,87.30842,0,0,0,2050-01-01 00:00:00,No Failure
VEH0261,Toyota,2022,2025-08-15 12:42:00,43869.26,1029.71,74.21,92.53,3445.55,61.27,92.16,5.79,6.49,67.57,62.8,61.6,577.41,1.36,2.52,94.04,53.79,0,46.18,69.68,75.39,73.52,78.85,12.37,23.88,38.48,14.35,67.48,89.2,21.0,38.0,12.018082,86.312232,0,0,0,2050-01-01 00:00:00,No Failure
VEH0269,Mercedes,2020,2025-10-29 20:13:00,71636.32,1687.47,18.8,90.16,1127.91,48.18,74.8,67.54,2.02,8.29,9.17,27.94,347.99,0.63,2.65,86.93,36.94,0,17.69,26.61,13.4,21.01,26.29,12.64,-4.93,43.37,14.13,76.31,99.79,28.81,60.12,21.121764,79.921107,0,0,0,2050-01-01 00:00:00,No Failure
VEH0179,Audi,2016,2025-03-18 09:26:00,159764.93,3660.36,43.92,99.49,2893.87,50.83,92.77,58.4,5.95,46.9,35.24,47.17,486.83,2.27,4.04,91.7,31.02,0,5.07,47.9,41.29,46.37,45.45,12.43,23.36,42.91,13.99,74.42,87.35,26.64,43.01,27.633233,84.253091,0,0,0,2050-01-01 00:00:00,No Failure
VEH0257,Audi,2020,2025-07-22 19:02:00,109133.08,2268.28,61.18,96.7,3112.76,50.64,85.38,2.0,8.3,65.2,48.07,61.13,546.09,2.45,3.1,92.57,60.79,0,22.91,55.85,56.49,55.91,61.41,12.29,10.96,43.14,13.87,80.79,93.17,28.23,52.51,23.827484,80.563226,0,0,0,2050-01-01 00:00:00,No Failure
VEH0060,Honda,2024,2025-04-17 07:36:00,26310.83,760.61,45.82,88.13,2484.11,55.55,79.35,44.27,6.41,57.25,56.7,41.03,533.01,0.96,2.07,96.17,41.15,0,84.38,42.07,43.58,44.95,46.14,12.48,33.47,40.27,14.64,100.0,100.0,26.19,87.84,23.090989,79.279144,0,0,0,2050-01-01 00:00:00,No Failure
VEH0288,Tata,2021,2025-10-21 03:01:00,91484.2,2046.78,16.7,93.27,1687.44,56.62,89.42,77.8,4.22,43.91,23.27,36.39,520.32,2.05,2.59,91.13,49.01,0,13.07,18.39,17.7,17.96,15.71,12.79,-16.42,48.4,13.98,100.0,96.98,18.25,75.89,22.05194,83.717543,0,0,0,2050-01-01 00:00:00,No Failure
VEH0060,BMW,2017,2025-01-25 16:29:00,138456.67,3142.41,53.71,100.1,2659.04,54.09,95.22,44.45,5.15,51.63,39.32,38.65,541.71,1.92,2.3,96.9,65.11,0,28.5,50.58,52.06,54.13,57.18,12.56,30.27,39.25,14.16,76.08,84.86,24.61,62.27,9.067071,82.734373,0,0,0,2050-01-01 00:00:00,No Failure
VEH0156,Mercedes,2016,2025-03-25 19:59:00,160652.19,3442.99,61.77,101.71,2609.33,51.92,87.33,40.57,6.12,59.49,38.53,44.99,573.65,2.8,2.85,92.37,58.88,0,29.65,58.04,67.6,60.94,59.4,12.14,-24.25,55.63,13.87,76.18,88.18,46.17,54.88,28.481208,73.279496,1,0,0,2025-03-28 20:59:00,Engine
VEH0064,Honda,2025,2025-02-28 05:42:00,46055.17,1089.02,53.87,90.54,2278.11,64.66,87.49,52.82,4.92,53.37,40.93,45.05,482.54,1.34,2.39,99.69,41.82,0,14.71,48.88,45.78,50.9,50.09,12.95,22.74,46.74,14.27,83.27,100.0,38.24,85.68,23.622197,86.364984,0,0,0,2050-01-01 00:00:00,No Failure
VEH0007,Mercedes,2016,2025-05-30 04:51:00,150338.45,3150.87,35.1,102.12,2156.6,60.99,88.91,80.61,7.24,69.59,45.91,39.96,576.96,1.8,3.05,85.05,45.82,0,13.22,36.93,31.79,40.36,38.11,12.38,38.06,36.7,13.58,76.23,89.45,28.91,72.34,14.450874,78.962568,0,0,1,2025-05-30 22:51:00,Battery
VEH0106,Toyota,2018,2025-12-14 18:22:00,128193.9,2859.48,42.96,102.09,2106.39,56.48,88.36,61.37,4.29,37.79,17.4,34.72,510.24,1.58,3.09,89.23,54.96,0,26.38,44.74,45.4,40.74,43.98,12.43,17.31,39.49,14.26,72.17,88.83,21.85,62.67,8.087822,80.018428,0,0,0,2050-01-01 00:00:00,No Failure
VEH0217,Mercedes,2016,2025-02-28 04:15:00,149097.85,3323.39,59.38,97.49,2605.76,49.87,85.2,81.94,5.41,58.18,28.84,46.15,492.46,2.01,3.78,86.88,66.69,0,12.54,61.28,68.84,60.71,59.53,12.26,-7.15,39.03,14.46,82.72,85.72,20.16,63.14,18.38752,85.766791,0,0,0,2050-01-01 00:00:00,No Failure
VEH0195,BMW,2020,2025-08-20 10:01:00,112599.88,2540.81,63.28,106.98,3057.92,51.81,92.3,68.68,7.31,67.59,43.77,53.51,554.36,1.65,3.06,89.33,59.74,0,22.35,58.9,56.46,57.98,58.79,12.58,-1.49,46.18,14.48,84.19,100.0,32.22,45.73,25.899643,82.209424,0,0,0,2050-01-01 00:00:00,No Failure
VEH0173,Toyota,2016,2025-07-31 02:17:00,154247.02,3448.68,80.81,108.68,3947.27,48.99,90.58,30.07,9.19,100.0,86.18,86.0,698.03,2.74,2.95,89.0,63.94,0,28.67,80.29,76.64,74.12,77.37,12.53,47.89,41.57,13.97,73.98,88.12,17.16,34.52,16.243909,85.787095,0,0,0,2050-01-01 00:00:00,No Failure
VEH0141,Honda,2022,2025-07-16 22:49:00,71811.47,1607.33,68.8,97.57,2741.67,48.64,92.34,44.98,7.1,78.97,40.01,54.67,610.45,1.79,2.69,96.16,59.88,0,19.31,63.89,66.47,65.16,63.98,12.43,15.24,46.77,14.32,88.66,99.46,21.11,67.17,18.999268,86.266021,0,0,0,2050-01-01 00:00:00,No Failure
VEH0295,BMW,2022,2025-08-04 01:18:00,70612.52,1628.99,34.2,97.84,1364.44,49.38,86.41,59.72,5.22,34.87,24.14,34.24,455.31,2.52,2.31,88.3,50.49,0,29.19,28.27,28.75,35.68,30.61,12.59,18.47,41.49,13.8,90.74,95.92,35.69,19.49,22.723263,72.71238,0,0,0,2050-01-01 00:00:00,No Failure
VEH0119,Ford,2015,2025-11-17 06:42:00,166232.36,3734.72,26.68,103.3,2271.99,44.76,94.26,69.94,7.05,66.4,68.75,51.64,588.25,2.83,3.4,82.47,51.52,0,26.43,24.38,25.49,25.69,23.34,12.71,-28.22,37.69,13.99,81.11,91.37,31.25,21.97,13.313945,82.597696,0,0,1,2025-11-18 18:42:00,Battery
VEH0012,Hyundai,2018,2025-03-13 17:01:00,131374.61,3004.3,57.95,103.9,2713.31,48.94,97.21,24.25,5.29,58.45,26.56,55.64,573.86,2.23,3.71,90.55,50.56,0,10.3,57.56,52.79,57.57,55.51,12.71,-13.09,47.88,14.43,77.16,91.97,39.14,64.73,21.153455,83.346599,0,1,0,2025-03-18 03:01:00,Brake
VEH0128,Audi,2016,2025-10-16 15:23:00,131171.43,2831.15,77.81,107.7,3458.94,44.5,90.66,65.39,7.97,80.5,70.34,52.57,659.51,3.27,2.3,87.09,61.21,0,20.06,73.99,76.99,77.52,75.66,12.63,-14.22,49.63,13.51,86.33,93.21,26.75,53.72,16.856579,72.695885,1,0,0,2025-10-19 11:23:00,Engine
VEH0204,Hyundai,2018,2025-09-15 13:12:00,120578.13,2580.61,14.01,100.03,1267.24,53.16,86.33,49.65,3.58,31.01,16.1,28.26,420.74,2.01,2.34,90.7,50.4,0,22.44,12.84,18.78,9.83,16.52,12.23,-15.01,40.41,13.96,72.04,88.76,27.71,53.36,27.854469,76.507298,0,0,0,2050-01-01 00:00:00,No Failure
VEH0243,Toyota,2015,2025-11-16 23:22:00,182529.11,3882.39,89.14,94.47,2968.73,47.5,81.45,5.12,7.33,70.51,46.41,56.54,591.63,1.93,3.44,90.62,49.69,0,21.0,92.51,89.34,91.98,91.35,12.68,-21.23,34.2,14.16,100.0,98.39,-0.66,54.16,24.107229,76.583609,1,1,0,2025-11-18 08:22:00,Multiple
VEH0293,Toyota,2022,2025-10-03 10:21:00,77444.2,1676.55,111.39,103.35,4727.82,54.49,88.59,71.5,9.01,93.95,65.91,85.19,673.68,1.44,2.1,97.46,71.31,0,25.15,117.44,114.04,117.38,107.52,12.4,6.78,46.03,14.34,100.0,99.43,28.53,81.06,10.133695,75.12351,0,0,0,2050-01-01 00:00:00,No Failure
VEH0149,BMW,2020,2025-08-04 18:32:00,103002.86,2218.87,60.7,105.22,3196.57,48.49,96.55,38.55,6.09,69.3,56.2,68.0,624.97,2.1,2.81,98.68,48.37,0,1.69,61.68,60.42,64.88,67.18,12.65,-6.4,48.13,14.34,78.75,92.44,30.04,46.59,9.536836,80.313009,0,0,0,2050-01-01 00:00:00,No Failure
VEH0234,Tata,2022,2025-11-29 20:05:00,63484.65,1264.65,29.77,89.99,1782.98,62.64,76.83,66.27,4.73,38.41,31.32,41.21,479.94,0.96,2.33,88.59,45.57,0,5.93,31.02,30.4,25.41,30.21,12.34,-6.93,41.7,14.11,84.0,97.12,20.48,65.64,27.628812,73.02337,0,1,0,2025-12-03 00:05:00,Brake
VEH0233,Ford,2016,2025-03-23 02:28:00,153480.33,3578.85,67.17,107.41,3458.36,45.22,90.49,63.63,7.36,71.14,36.28,63.94,626.26,2.94,2.97,85.86,54.62,0,39.87,65.5,64.22,61.99,67.55,12.44,35.34,46.23,14.35,74.58,89.56,23.36,38.3,8.143513,81.386112,1,0,0,2025-03-29 16:28:00,Engine
VEH0182,Hyundai,2017,2025-12-30 23:14:00,161000.86,3554.12,79.28,103.36,3246.55,55.92,95.91,39.1,6.44,71.41,38.64,62.52,628.63,2.07,2.6,95.41,57.98,0,43.96,73.54,76.12,77.25,73.26,12.17,-0.05,33.2,14.27,77.59,83.73,19.95,27.75,14.821377,86.92605,0,0,0,2050-01-01 00:00:00,No Failure
VEH0135,Honda,2020,2025-07-30 13:46:00,89056.21,2096.9,50.59,93.35,1820.58,64.86,91.72,79.87,6.35,53.27,38.28,37.38,484.96,0.57,2.87,88.12,65.08,0,11.17,44.08,46.43,46.15,41.94,12.35,5.02,44.6,14.2,76.68,100.0,14.36,59.22,21.72112,76.137088,0,0,0,2050-01-01 00:00:00,No Failure
VEH0271,Toyota,2024,2025-04-08 00:54:00,33523.77,647.07,47.95,90.27,2947.67,58.05,80.55,58.49,5.69,41.02,27.91,47.65,450.47,0.72,2.12,91.18,45.8,0,24.2,50.09,44.99,44.28,50.37,12.62,-36.48,39.52,13.75,95.33,95.47,25.55,56.9,18.568082,75.438215,0,0,0,2050-01-01 00:00:00,No Failure
VEH0292,BMW,2020,2025-05-25 19:20:00,102431.03,2203.55,36.86,98.18,2278.78,57.1,88.18,75.07,5.51,43.38,35.54,38.79,528.88,1.62,2.56,94.33,43.21,0,11.29,34.08,36.86,35.58,41.19,12.65,16.74,39.11,14.18,88.5,96.09,40.59,50.49,8.78546,84.524166,0,0,0,2050-01-01 00:00:00,No Failure
